0.071198, 0.029998, -0.010068, 0.149083
-0.097107, 0.030161, -0.000004, 0.149230
0.126953, 0.030273, 0.009996, 0.149360
-0.032990, 0.030457, 0.020107, 0.149761
0.034683, 0.019997, -0.009920, 0.149031
0.049988, 0.020130, 0.000041, 0.149409
-0.133972, 0.020219, 0.010091, 0.149215
0.038788, 0.020330, 0.020146, 0.149267
0.056458, 0.009979, -0.009880, 0.149371
-0.034378, 0.010081, 0.000192, 0.148827
-0.007660, 0.010185, 0.010184, 0.149321
0.025177, 0.010318, 0.020229, 0.149209
-0.037521, 0.000007, -0.009715, 0.149058
-0.049805, 0.000032, 0.000262, 0.149834
0.032684, 0.000182, 0.010325, 0.149311
-0.009979, 0.000266, 0.020329, 0.149340
0.055710, -0.010092, -0.009656, 0.149395
-0.029968, -0.009893, 0.000417, 0.148847
-0.037292, -0.009853, 0.010380, 0.148965
0.088715, -0.009695, 0.020348, 0.148734
-0.017029, -0.020039, -0.009513, 0.149012
0.042023, -0.019946, 0.000447, 0.149001
0.096436, -0.019989, 0.010572, 0.150173
-0.012329, -0.019785, 0.020521, 0.149275
0.018509, -0.030119, -0.009457, 0.149209
0.035675, -0.029872, 0.000553, 0.148711
0.021210, -0.029892, 0.010588, 0.149201
0.108337, -0.029989, 0.020790, 0.150303
0.007156, -0.040008, -0.009329, 0.148840
0.020020, -0.040015, 0.000678, 0.149158
0.039581, -0.039782, 0.010663, 0.148834
-0.021332, -0.039871, 0.020747, 0.149370

