0.064087, 0.037213, -0.013390, 0.119819
0.004181, 0.037831, -0.003351, 0.118474
-0.084900, 0.038827, 0.006589, 0.118529
0.162201, 0.040017, 0.016580, 0.119077
-0.088303, 0.026921, -0.012271, 0.118635
-0.002289, 0.028009, -0.002338, 0.118942
0.044342, 0.029148, 0.007694, 0.119561
0.062286, 0.029831, 0.017483, 0.118289
0.042191, 0.017101, -0.011342, 0.119327
0.053223, 0.018122, -0.001299, 0.119730
0.073029, 0.019019, 0.008609, 0.118732
-0.069458, 0.020068, 0.018615, 0.119048
0.011063, 0.007071, -0.010268, 0.118811
0.030472, 0.008095, -0.000333, 0.118927
0.149658, 0.009035, 0.009585, 0.118480
-0.082123, 0.010074, 0.019532, 0.118689
0.080627, -0.002852, -0.009298, 0.118983
0.094482, -0.001888, 0.000686, 0.119077
-0.018463, -0.000839, 0.010536, 0.118005
-0.073914, 0.000097, 0.020661, 0.119644
-0.104828, -0.012828, -0.008285, 0.119131
0.133347, -0.011680, 0.001638, 0.117820
-0.234955, -0.010863, 0.011638, 0.119320
-0.115082, -0.009775, 0.021459, 0.118396
-0.062836, -0.022731, -0.007293, 0.118743
-0.123367, -0.021805, 0.002672, 0.119166
-0.057953, -0.020566, 0.012493, 0.117821
0.229370, -0.019737, 0.022552, 0.118797
0.059723, -0.032762, -0.006315, 0.119070
0.130707, -0.032035, 0.003699, 0.119966
0.245514, -0.030648, 0.013595, 0.118685
0.047028, -0.029857, 0.023638, 0.119382
-0.016495, 0.036558, -0.013193, 0.137549
-0.034958, 0.037556, -0.003350, 0.137524
0.074493, 0.038191, 0.006429, 0.136266
-0.148682, 0.039873, 0.016506, 0.138725
0.208725, 0.026968, -0.012304, 0.138899
-0.203293, 0.027841, -0.002346, 0.138286
-0.014374, 0.029134, 0.007606, 0.139807
-0.111359, 0.030038, 0.017610, 0.139304
-0.060760, 0.017032, -0.011311, 0.138951
0.063843, 0.018189, -0.001401, 0.140396
-0.029938, 0.019059, 0.008628, 0.139416
0.309723, 0.019984, 0.018505, 0.138543
-0.034027, 0.006955, -0.010104, 0.136387
0.219238, 0.008004, -0.000365, 0.137687
-0.173187, 0.009063, 0.009576, 0.138951
0.085754, 0.010108, 0.019583, 0.139258
-0.082520, -0.002877, -0.009316, 0.138872
-0.269974, -0.001926, 0.000592, 0.141247
-0.200348, -0.000920, 0.010641, 0.139944
-0.000305, 0.000121, 0.020545, 0.138778
0.217834, -0.012808, -0.008270, 0.138652
-0.072128, -0.011865, 0.001628, 0.138743
0.235138, -0.010573, 0.011348, 0.136268
-0.086365, -0.009760, 0.021371, 0.137822
0.017120, -0.022827, -0.007334, 0.139083
0.097870, -0.021670, 0.002594, 0.138193
-0.080750, -0.020834, 0.012579, 0.139066
0.011963, -0.019790, 0.022571, 0.138923
-0.091949, -0.032835, -0.006336, 0.139308
0.050720, -0.031771, 0.003591, 0.139041
-0.033112, -0.030688, 0.013564, 0.138538
0.260254, -0.029935, 0.023725, 0.139866
-0.072403, 0.036786, -0.013324, 0.158432
-0.111816, 0.037919, -0.003374, 0.159145
-0.014008, 0.038949, 0.006564, 0.159234
0.057281, 0.039694, 0.016449, 0.158209
0.129456, 0.026539, -0.012160, 0.156284
0.153046, 0.027773, -0.002370, 0.157950
-0.079193, 0.029010, 0.007584, 0.159398
-0.005066, 0.030019, 0.017563, 0.159401
-0.173859, 0.016994, -0.011370, 0.159316
-0.154114, 0.018039, -0.001410, 0.159544
-0.203491, 0.018961, 0.008569, 0.158786
0.075378, 0.020031, 0.018545, 0.159456
0.080322, 0.007031, -0.010322, 0.158687
0.056824, 0.008086, -0.000407, 0.160434
-0.058563, 0.008898, 0.009418, 0.156068
-0.244995, 0.010021, 0.019447, 0.158636
0.058228, -0.002932, -0.009356, 0.158993
-0.175934, -0.001959, 0.000592, 0.160646
0.024994, -0.000909, 0.010528, 0.158563
0.046387, 0.000103, 0.020442, 0.158289
0.002838, -0.012648, -0.008257, 0.156571
0.016113, -0.011863, 0.001590, 0.158262
-0.001404, -0.010910, 0.011565, 0.159224
-0.154358, -0.010007, 0.021711, 0.160289
-0.180893, -0.022512, -0.007269, 0.157168
0.017288, -0.021886, 0.002619, 0.159257
-0.081268, -0.020657, 0.012446, 0.157817
0.038208, -0.019676, 0.022359, 0.157692
-0.000504, -0.032549, -0.006296, 0.157731
0.029633, -0.031615, 0.003575, 0.157955
-0.153809, -0.030491, 0.013414, 0.157685
-0.009827, -0.029773, 0.023504, 0.159005
